id,member_id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,bad_loan
628210,805002,7000, 36 months,14.46,240.82,3,RENT,40000,verified,NY,6.78,0,1,0,8019,93.2,5,0
628163,804948,5000, 36 months,14.09,171.11,5,RENT,45000,VERIFIED - income,NY,14.69,0,2,0,4410,83.2,9,0
628186,804973,10000, 60 months,12.61,225.54,10,MORTGAGE,57180,not verified,CO,19.39,0,0,0,13584,80.9,33,1
627881,804592,4800, 60 months,12.23,107.34,10,MORTGAGE,150000,not verified,LA,15.55,0,0,0,29145,64.2,36,0
628170,804957,5000, 36 months,9.25,159.59,0,RENT,39000,verified,RI,5.2,0,3,0,5628,77.1,10,0
627952,804676,10000, 36 months,14.83,345.83,10,MORTGAGE,97000,VERIFIED - income,PA,15.86,2,0,0,12010,90.3,21,0
628156,804940,12000, 36 months,9.99,387.15,5,MORTGAGE,50000,VERIFIED - income,NY,9.6,0,1,0,17403,73.4,13,0
626272,802562,9000, 36 months,12.98,303.16,3,RENT,47000,not verified,NY,6.97,1,0,0,4978,58,12,0
628074,804831,8000, 36 months,13.35,270.91,0,MORTGAGE,130000,verified,CA,18.65,0,0,0,27407,74.7,38,0
628068,804824,7325, 60 months,17.8,185.22,5,OWN,36000,not verified,NY,20.37,0,0,0,13583,97.7,16,1
628026,804766,19000, 60 months,16.32,465.28,2,RENT,52000,verified,NY,22.41,0,1,0,23016,84.3,13,0
628009,804747,25000, 36 months,15.2,869.09,9,RENT,75000,VERIFIED - income,CA,15.42,1,0,0,28342,80.7,22,0
613416,786468,10000, 36 months,10.36,324.37,6,MORTGAGE,71000,not verified,CA,9.33,0,1,0,21033,41.9,40,0
627803,804498,20000, 36 months,6.54,381.05,10,MORTGAGE,81500,VERIFIED - income,CA,14.46,0,1,0,35373,61.1,30,0
627962,804686,18000, 60 months,9.99,382.36,5,MORTGAGE,70000,not verified,OH,13.2,1,0,0,9099,35.3,30,0
622000,797177,12000, 36 months,8.88,380.93,0,RENT,87000,not verified,IL,4.81,0,1,0,3502,8.7,12,0
627028,803465,9600, 36 months,5.42,289.54,10,MORTGAGE,75000,not verified,CA,1.68,0,0,0,4056,11.8,30,0
627934,804656,1600, 36 months,10.36,51.9,,RENT,10008,not verified,OR,8.99,0,0,1,2218,47.2,11,0
627853,804559,24000, 60 months,19.66,631.33,10,MORTGAGE,68559.96,VERIFIED - income,TX,19.64,0,1,0,14936,61,24,0
627848,804552,12000, 36 months,6.54,245.34,10,MORTGAGE,60000,not verified,FL,15.16,0,0,0,59671,74.5,24,0
627833,804534,3000, 60 months,12.61,67.67,10,MORTGAGE,50000,not verified,FL,7.66,0,1,0,10519,45.5,20,0
627744,804425,5000, 60 months,14.46,117.54,4,RENT,44000,VERIFIED - income,IL,11.05,0,0,0,1457,28.6,31,1
624384,800164,10000, 60 months,13.35,229.33,4,RENT,43160,VERIFIED - income,MA,1.89,0,1,0,158,12.2,5,0
627707,804383,20500, 36 months,6.91,394.71,6,MORTGAGE,54500,VERIFIED - income,SD,21.58,0,2,0,45637,79.9,28,0
615442,789201,10000, 36 months,16.32,353.16,3,RENT,160000,verified,NJ,0.26,0,1,0,2434,27,8,0
627653,804314,6125, 36 months,6.17,186.81,7,MORTGAGE,75000,VERIFIED - income,OR,1.01,0,0,0,0,0,25,0
627603,804246,4800, 36 months,6.91,148.02,10,MORTGAGE,36000,not verified,AL,3.4,0,0,0,2149,12.8,15,0
627594,804234,24000, 60 months,17.06,597.24,6,RENT,80000,VERIFIED - income,CA,16.83,0,0,0,27843,65.8,13,0
627586,804216,25000, 36 months,9.99,571.05,10,MORTGAGE,65000,VERIFIED - income,CA,19.83,0,0,0,84067,37,21,1
627583,804212,25000, 36 months,14.83,864.56,1,MORTGAGE,300000,VERIFIED - income,MO,11.47,0,0,0,54337,80.1,42,0
627582,804210,10750, 36 months,9.25,343.1,10,MORTGAGE,82000,VERIFIED - income,CA,21.57,0,0,0,67685,30.7,42,0
627575,804199,10000, 36 months,5.79,186.52,7,OWN,45996,not verified,FL,15.91,0,1,0,8440,18.6,35,0
623885,799535,2000, 36 months,12.61,67.02,0,RENT,24000,not verified,CO,6.4,0,2,0,3946,51.9,6,0
627532,804144,4000, 36 months,12.61,134.03,4,RENT,54000,not verified,NJ,18.36,0,1,0,8626,60.7,20,0
621891,797038,6000, 36 months,6.17,183,3,RENT,65000,not verified,CA,2.97,0,0,0,2303,54.8,38,0
624371,800151,4800, 36 months,12.98,161.69,2,MORTGAGE,55000,verified,AL,10.76,3,2,0,10256,76.7,33,0
627263,803770,6000, 60 months,9.99,127.46,7,RENT,50000,not verified,AL,0.31,0,1,0,658,2.2,45,0
627494,804097,4000, 36 months,8.88,126.98,3,MORTGAGE,79000,not verified,GA,14.29,0,0,0,9965,75.5,19,0
627479,804078,5000, 36 months,6.91,154.18,9,RENT,55000,VERIFIED - income,NV,2.88,0,0,0,4676,21.5,17,0
627485,804085,2400, 36 months,10.36,77.85,1,RENT,22800,not verified,CA,7.16,0,0,0,3109,74,8,0
627462,804059,16000, 36 months,9.25,434.86,5,RENT,71004,VERIFIED - income,CA,8.4,0,0,0,3794,80.2,12,0
627446,804038,6000, 60 months,18.17,152.92,4,RENT,28800,VERIFIED - income,WA,20.79,0,0,0,3534,98.2,5,0
627441,804030,10000, 36 months,6.17,153.26,3,RENT,95000,not verified,CO,2.65,0,0,0,3,0,12,0
627397,803980,6400, 36 months,6.54,144.91,1,RENT,46300,not verified,FL,16.07,0,1,0,3281,42.1,12,0
627274,803786,10000, 60 months,10.36,201.93,4,RENT,40000,not verified,FL,7.38,0,0,0,12968,85.9,23,1
623324,798850,4000, 36 months,10.36,129.75,10,MORTGAGE,79112.04,VERIFIED - income,CA,23.03,0,0,0,44282,89.3,34,0
627325,803849,6000, 36 months,12.98,202.11,9,MORTGAGE,76000,verified,KS,23.32,0,0,0,13177,51.7,33,0
625109,801132,22000, 36 months,6.54,422.45,0,RENT,77000,VERIFIED - income,NY,10.16,0,1,0,24884,80.5,10,0
627320,803840,15000, 36 months,6.54,300.54,9,MORTGAGE,75000,not verified,VA,12.37,0,3,0,41954,46.2,38,1
625946,802121,10000, 60 months,13.72,231.24,2,RENT,40000,not verified,OH,22.83,0,1,0,10138,49.9,21,0
619389,793884,25000, 60 months,13.72,376.34,10,MORTGAGE,73000,VERIFIED - income,KY,24.92,0,1,0,49516,84.5,17,0
627236,803739,12000, 36 months,6.54,230.78,2,MORTGAGE,55000,verified,TX,15.16,0,0,0,13037,36.7,34,0
627214,803709,3000, 36 months,6.17,91.5,4,MORTGAGE,26400,not verified,OH,5.68,0,0,0,2895,55.5,16,0
626307,802605,9400, 36 months,6.91,206.61,2,RENT,31200,verified,GA,13.54,0,0,0,8992,79.4,19,0
627208,803703,6500, 60 months,15.57,156.59,10,MORTGAGE,93024,not verified,NY,24.48,0,2,0,17458,77.9,38,1
627209,803704,8000, 36 months,5.42,241.28,10,MORTGAGE,31000,not verified,MD,2.83,0,0,0,3931,10.6,17,0
627210,803705,11200, 60 months,13.35,256.85,10,RENT,79800,VERIFIED - income,IL,10.32,1,1,0,12618,22.6,41,0
627169,803653,3000, 36 months,9.25,95.75,10,RENT,97000,verified,CA,24.43,0,0,0,37878,73.8,45,0
624730,800609,5600, 36 months,6.54,171.74,10,OWN,39960,not verified,AR,18.68,0,2,0,6269,12.9,26,0
621969,797138,6000, 36 months,8.88,190.47,0,RENT,50000,verified,VA,5.9,0,0,0,1894,40.3,15,0
622395,797673,20500, 36 months,9.25,481.94,10,MORTGAGE,45288,VERIFIED - income,MO,22.6,0,2,0,25948,81.3,46,0
626717,803090,25000, 60 months,13.35,386.99,0,MORTGAGE,50000,VERIFIED - income,CA,6.02,0,1,0,32638,84.2,36,1
627063,803517,3200, 36 months,18.54,116.56,0,RENT,54000,verified,CA,2.8,0,0,0,1679,98.8,7,1
627011,803445,10000, 36 months,9.62,320.9,7,RENT,62322,verified,CA,21.28,0,0,0,23367,79.3,23,0
627014,803449,8525, 36 months,6.54,261.44,2,RENT,51600,not verified,CA,5,0,0,0,8843,27.8,10,0
626989,803414,2100, 60 months,14.83,49.78,10,RENT,45000,verified,CA,14.11,1,3,0,3641,79.2,19,1
626986,803410,5500, 36 months,6.91,169.6,3,RENT,20400,verified,PA,22.12,0,0,0,6612,45.3,20,0
626949,803370,6000, 36 months,5.42,180.96,10,MORTGAGE,56000,VERIFIED - income,NY,17.23,0,1,0,8500,10.1,27,0
626937,803356,2400, 36 months,10.36,77.85,0,RENT,23520,not verified,TX,24.49,0,3,0,6217,87.6,7,0
626936,803355,8000, 36 months,5.79,242.62,2,MORTGAGE,82000,not verified,NV,11.06,0,1,0,42,0.5,28,0
623790,799421,8000, 36 months,6.17,150.21,,MORTGAGE,30000,not verified,NY,0,0,1,0,0,0,16,0
622090,797290,25000, 60 months,17.43,627.11,4,MORTGAGE,170004,VERIFIED - income,LA,6.09,0,2,0,14692,37.7,58,0
626915,803328,1450, 60 months,12.23,32.43,3,RENT,24000,not verified,CA,3.6,0,1,0,3904,42.4,5,1
624690,800565,20000, 36 months,6.91,376.2,3,MORTGAGE,79000,VERIFIED - income,PA,15.05,0,1,0,18970,51.4,32,0
626895,803306,12500, 36 months,6.17,381.24,4,MORTGAGE,117832,verified,FL,2.59,0,1,0,11732,5.2,17,0
626909,803321,8300, 36 months,9.99,267.78,4,RENT,26000,not verified,NH,9.46,0,0,0,7479,33.4,18,0
626716,803089,2500, 36 months,9.62,80.23,9,OWN,25000,not verified,CA,2.3,0,0,0,1063,42.5,5,0
626882,803288,9600, 60 months,12.98,218.34,10,MORTGAGE,75000,VERIFIED - income,WI,23.14,0,2,0,42024,13.4,62,0
617443,791601,15000, 36 months,6.17,281.36,10,RENT,120000,verified,OR,3.98,0,2,0,15754,25.4,33,0
626852,803250,2500, 36 months,12.98,84.22,4,RENT,13200,not verified,WI,16.45,0,1,0,5019,78.4,6,0
626818,803215,2050, 36 months,8.88,65.08,1,RENT,30000,not verified,CA,17.16,0,1,0,13238,40.4,13,1
626835,793790,5000, 36 months,12.61,167.54,5,MORTGAGE,45000,VERIFIED - income,NY,10.75,0,3,0,6211,68.3,39,0
626757,803142,18000, 36 months,14.46,619.23,1,RENT,180000,verified,CA,11.53,3,0,0,271,22.6,14,0
626812,803209,6350, 36 months,5.79,159.98,3,RENT,38000,verified,FL,5.24,0,1,0,6658,25.2,14,0
626796,803192,5000, 36 months,12.98,168.43,5,RENT,51000,verified,TX,13.65,0,0,0,0,0,20,0
626799,803195,15000, 36 months,5.79,277.5,7,RENT,70000,not verified,CA,20.91,0,0,0,25020,72.9,18,0
626339,802651,12000, 60 months,13.72,277.49,1,RENT,36000,verified,NC,13.77,0,2,0,8929,24.6,9,0
626787,803180,10500, 60 months,14.46,246.83,10,MORTGAGE,130000,verified,PA,24.59,0,1,0,27903,36.7,42,0
626785,803174,7500, 36 months,12.23,249.94,6,MORTGAGE,75000,not verified,CO,15.33,0,1,0,15267,40.1,12,0
626775,803163,7800, 36 months,9.99,251.65,10,MORTGAGE,60000,VERIFIED - income,CA,11.06,1,1,1,9147,54.3,16,0
626762,803145,15000, 36 months,6.17,278.31,10,MORTGAGE,77237,not verified,AL,1.85,0,1,0,2201,5.5,19,0
626692,803065,25000, 36 months,14.83,864.56,8,MORTGAGE,300000,VERIFIED - income,CA,13.9,0,0,0,79271,90.2,32,0
623955,799625,9000, 36 months,6.54,176.34,1,RENT,35000,not verified,FL,4.77,0,1,0,6838,38,14,1
626737,803117,5000, 36 months,6.17,152.5,3,MORTGAGE,136000,verified,IL,2,0,1,0,20290,73.2,18,0
626704,803077,5000, 60 months,16.69,123.44,5,RENT,42000,verified,MI,15.63,0,0,0,10365,98.7,15,0
626580,802933,6000, 36 months,5.79,178.93,2,MORTGAGE,62500,verified,NV,12.61,0,2,0,6777,23.8,15,0
626701,803074,1000, 36 months,9.99,32.27,4,MORTGAGE,85000,verified,AR,2.84,0,1,0,0,0,18,0
626671,803038,4200, 36 months,15.95,147.56,6,RENT,54996,not verified,NJ,5.32,0,1,1,1966,93.6,10,0
625349,801414,16000, 60 months,9.99,236.85,10,RENT,72500,verified,GA,23.64,0,1,0,44935,76.7,38,0
626657,803023,1000, 36 months,9.99,32.27,0,RENT,24000,verified,NJ,6.75,0,0,0,963,7.7,13,0
626643,803006,2500, 60 months,15.95,60.73,1,RENT,126600,VERIFIED - income,AZ,16.44,1,3,0,19609,68.8,43,1
625156,801192,5850, 36 months,15.2,203.37,10,RENT,23500,verified,CA,2.86,0,3,2,858,85.8,5,0
626600,802957,5600, 36 months,6.54,171.74,3,RENT,89610,VERIFIED - income,IL,10.79,0,1,0,28259,89.4,16,0
626591,802945,2200, 36 months,5.79,66.72,3,RENT,55000,verified,CA,19.29,0,3,0,3139,11.8,40,0
626581,802934,5000, 36 months,6.17,152.5,,RENT,36000,VERIFIED - income,CT,22.83,0,3,0,10262,75.5,22,0
625868,802035,10200, 60 months,13.72,235.86,8,MORTGAGE,97000,VERIFIED - income,CT,19.91,0,4,0,37441,81,34,0
626550,802901,5000, 36 months,10.36,162.19,1,RENT,45000,not verified,NY,13.41,0,2,0,5657,56.6,7,0
626538,802884,15000, 36 months,6.54,290.58,6,RENT,72000,VERIFIED - income,FL,6.17,0,0,0,11922,30.4,10,0
567324,729841,10000, 36 months,5.79,268.4,3,RENT,65000,not verified,CA,3.91,0,0,0,8462,17.6,14,0
626523,802871,2900, 36 months,9.62,93.06,6,MORTGAGE,70992,verified,IL,20.79,0,0,0,28884,80.5,39,1
626466,802806,10000, 36 months,9.62,320.9,5,MORTGAGE,66996,verified,KY,6.93,1,1,0,58462,56.6,14,0
625711,801852,3825, 60 months,12.98,87,10,MORTGAGE,90840,not verified,TX,9.05,0,2,0,4503,16.3,63,1
626424,802754,8000, 36 months,12.61,268.06,3,RENT,30000,verified,CA,18.48,0,3,0,6794,51.9,13,0
626313,802616,4000, 36 months,10.36,129.75,10,MORTGAGE,40000,not verified,AZ,19.29,0,0,0,1001,62.6,13,0
626392,802714,18000, 36 months,6.91,333.03,8,MORTGAGE,45600,VERIFIED - income,NC,23.16,0,0,0,12423,37.2,24,0
625947,802122,24000, 36 months,17.43,838.4,0,RENT,65712,VERIFIED - income,MA,21.35,0,0,0,22831,80,21,0
626373,802689,10800, 36 months,12.23,359.91,2,RENT,33000,verified,CA,16.4,1,0,1,6557,77.6,19,1
626291,802585,16000, 36 months,8.88,507.91,1,RENT,40000,VERIFIED - income,CA,7.26,0,0,0,9699,82.2,9,0
626362,802677,10000, 36 months,14.83,345.83,5,RENT,72000,not verified,MN,18.78,0,0,0,14411,77.9,10,1
625975,802159,6000, 36 months,9.25,191.5,10,RENT,36000,not verified,CA,23.9,0,0,0,10624,69.7,14,0
626248,802534,9700, 36 months,8.88,307.92,1,RENT,56400,verified,FL,0.96,0,2,0,1500,9.7,7,1
626211,802444,14000, 36 months,6.91,218.94,2,OWN,40000,not verified,NY,11.64,0,3,0,14348,27,14,0
626172,802392,15000, 36 months,12.61,502.6,8,RENT,31680,VERIFIED - income,NJ,13.11,0,1,0,11019,51.7,14,1
626163,802387,15000, 60 months,15.2,239.55,10,MORTGAGE,35000,verified,NC,20.37,0,1,0,12157,40.7,20,0
626093,802303,1800, 36 months,12.61,60.32,0,MORTGAGE,36000,verified,SC,6.3,0,1,0,5903,36.9,20,0
626145,802365,10000, 60 months,10.36,214.25,8,MORTGAGE,70000,not verified,NV,17.66,0,1,0,17370,60.9,35,0
622164,797382,12000, 36 months,6.54,253.78,1,RENT,33000,verified,NC,14.84,0,3,0,14755,42.9,33,0
626116,802329,6000, 60 months,16.32,146.94,1,MORTGAGE,35000,verified,TX,14.54,0,3,1,6913,96,19,1
626035,802236,24000, 60 months,17.43,379.41,10,MORTGAGE,90000,VERIFIED - income,NJ,10.84,0,2,0,12345,18.3,29,0
625995,802184,5000, 60 months,14.83,118.51,5,MORTGAGE,110000,not verified,VA,11.42,0,1,0,4800,12,21,0
625793,801947,7000, 36 months,9.62,224.63,2,RENT,40000,not verified,PA,9.48,0,3,0,320,4.5,8,0
619899,794518,13000, 36 months,6.54,253.78,10,RENT,27600,VERIFIED - income,CA,13.61,0,1,0,12858,51.8,20,0
624955,800944,7750, 36 months,9.62,248.7,6,RENT,29760,VERIFIED - income,MA,22.62,0,0,0,7345,47.4,18,0
625841,802006,24000, 60 months,16.69,592.47,2,MORTGAGE,65000,VERIFIED - income,TX,15.56,0,2,0,7545,49.6,31,0
625820,801981,5000, 36 months,5.79,151.64,10,MORTGAGE,111000,not verified,SC,4.39,0,0,0,16121,15.7,21,0
625832,801994,3000, 36 months,6.54,92.01,0,OWN,74004,not verified,CA,2.53,0,0,0,5115,57.5,9,0
625773,796181,16000, 60 months,12.23,253.24,5,MORTGAGE,39600,VERIFIED - income,FL,12.03,0,1,0,3303,22,10,1
625751,801901,23500, 60 months,20.03,473.88,6,RENT,69200,VERIFIED - income,NY,22.91,1,2,0,10745,86.8,31,0
621149,796077,19750, 60 months,12.23,283.99,,OWN,33664.44,VERIFIED - income,NY,17.4,0,0,0,10859,82.3,12,1
625685,801820,17000, 36 months,5.79,316.16,0,MORTGAGE,100000,VERIFIED - income,MI,16.87,0,0,0,7805,17.9,39,0
623743,799359,4200, 36 months,9.25,134.05,5,MORTGAGE,38000,not verified,MN,3.22,0,0,1,3928,55.4,11,0
624631,800450,6750, 36 months,6.91,165.75,0,RENT,37500,verified,VA,12.03,0,0,0,6768,34.2,6,0
625500,801587,10000, 60 months,17.43,250.85,5,MORTGAGE,54000,VERIFIED - income,NY,10.96,0,3,0,16332,64.9,8,1
625498,801585,5000, 36 months,8.88,158.72,8,MORTGAGE,36000,not verified,CA,1.23,0,0,0,1815,60.5,16,0
625613,801722,3600, 36 months,9.99,116.15,2,OWN,35000,VERIFIED - income,CA,3.81,2,0,0,1919,9.7,17,0
625042,801050,10500, 36 months,6.17,205.11,3,RENT,50000,not verified,CA,15.48,0,0,0,11048,49.7,18,0
625541,801631,3000, 36 months,10.36,97.31,2,RENT,48996,VERIFIED - income,NH,12.78,0,0,0,188,62.7,9,0
623198,798696,13200, 36 months,9.99,425.87,10,MORTGAGE,54000,not verified,WA,12.62,0,0,0,13167,24.7,35,0
625448,801529,3500, 36 months,10.36,113.53,1,RENT,16107,not verified,AZ,7.6,0,0,0,1262,66.4,5,0
625471,801557,6000, 36 months,6.54,184.01,10,MORTGAGE,78200,verified,WI,7.43,0,0,0,7542,52.8,21,0
624153,799900,7000, 36 months,6.91,215.86,3,MORTGAGE,37000,verified,PA,17.58,0,4,0,10097,25.1,27,0
624926,800905,8000, 36 months,14.46,275.22,4,MORTGAGE,70000,verified,PA,19.75,2,2,0,19998,26.3,43,0
625162,801198,5000, 36 months,12.61,167.54,6,MORTGAGE,40000,verified,WI,9.36,0,0,0,5459,43.7,25,0
625366,801432,14000, 36 months,5.79,183.48,0,MORTGAGE,85000,VERIFIED - income,MA,1.82,0,1,0,13224,13.2,45,0
625323,801387,4800, 36 months,15.95,168.64,0,RENT,36000,not verified,SC,5.67,0,0,0,5114,96.5,6,0
610216,782607,12000, 36 months,6.17,365.99,10,OWN,65000,not verified,CT,8.31,0,0,0,4091,23.8,14,0
625314,801375,10000, 60 months,13.35,229.33,10,RENT,30000,not verified,VA,23.12,0,0,0,7232,58.8,11,1
625307,801367,14400, 36 months,12.23,479.87,5,RENT,70000,verified,MD,13.53,0,2,0,7636,75.6,16,0
625317,801380,12000, 60 months,13.35,275.2,10,RENT,80000,VERIFIED - income,NY,14.76,0,0,0,16537,83.5,25,0
589456,757238,8000, 36 months,10.36,259.5,10,RENT,61440,not verified,CA,5.64,0,1,0,7084,56.2,16,0
625277,801330,3300, 36 months,6.17,100.65,10,OWN,19200,verified,AR,24.56,0,0,0,3801,61.3,10,0
625236,801282,12000, 36 months,5.42,361.92,10,MORTGAGE,35000,not verified,NY,14.13,0,1,0,11563,19.5,12,1
624844,800802,3000, 36 months,9.25,95.75,2,RENT,44000,VERIFIED - income,NY,11.4,1,0,0,1306,81.6,12,0
614014,787205,15000, 60 months,10.36,204.07,1,RENT,43000,not verified,RI,7.34,0,2,0,88,3.8,8,1
625244,801292,7200, 60 months,9.99,152.95,0,RENT,52000,not verified,NY,24.14,0,1,0,2817,22,28,0
625234,801280,25000, 60 months,13.35,353.74,0,MORTGAGE,65000,verified,CA,4.62,0,0,0,11594,38.2,17,0
624834,800783,4500, 36 months,6.54,138.01,10,MORTGAGE,85000,not verified,AZ,6.21,0,3,0,652,3.4,31,0
625200,801241,10000, 36 months,9.99,322.63,0,RENT,100000,not verified,UT,20.63,0,0,0,26122,44.1,59,0
625163,801199,9000, 36 months,6.17,182.24,8,MORTGAGE,200000,VERIFIED - income,NC,8.33,0,0,0,106053,35.9,31,0
625174,801213,3000, 36 months,6.54,92.01,1,OWN,80000,not verified,PA,8.97,0,0,1,1124,5.8,35,0
625115,801140,9750, 60 months,9.25,203.58,5,RENT,30000,VERIFIED - income,CA,19,0,0,0,1573,8.1,9,0
625124,801150,5000, 36 months,13.72,170.21,1,RENT,76000,VERIFIED - income,CA,9.24,1,1,1,2106,75.2,16,0
625075,801092,10000, 36 months,15.2,347.64,2,RENT,45000,verified,NY,14.8,0,0,0,3670,91.7,11,1
625065,801078,3000, 36 months,5.79,90.99,10,MORTGAGE,88512,not verified,CT,12.83,0,2,0,4058,13.1,23,0
623809,799442,4800, 36 months,10.36,155.7,0,RENT,40000,VERIFIED - income,MI,14.67,0,0,0,7649,95.6,11,0
625063,801074,6400, 36 months,10.36,207.6,0,RENT,39500,verified,AL,20.99,1,2,0,3353,74.5,13,0
625055,801066,7000, 60 months,12.23,156.53,3,RENT,88000,VERIFIED - income,CA,7.87,0,1,0,2134,92.8,12,0
625019,801025,9000, 36 months,17.06,321.15,5,RENT,40000,not verified,CA,17.91,1,0,0,8880,98.7,12,0
625003,801008,12000, 36 months,12.23,399.9,2,MORTGAGE,75000,not verified,OH,11.47,0,2,0,9805,52.4,17,0
611129,783721,6200, 36 months,10.36,201.11,2,RENT,24996,not verified,OH,19.49,0,1,0,7319,39.6,26,0
624916,800890,8000, 36 months,6.91,169.6,5,RENT,25000,not verified,HI,15.55,0,1,0,5050,56.5,15,0
624444,800236,16000, 36 months,6.17,308.05,4,RENT,119000,verified,CA,6.94,0,0,0,14723,64.8,22,0
624816,800761,24000, 36 months,6.54,446.21,10,RENT,95000,VERIFIED - income,NY,4.74,0,0,0,14305,47.5,22,0
624814,800759,5000, 36 months,12.23,166.63,0,RENT,80000,not verified,CA,8.56,0,0,0,7841,71.3,13,0
620689,795500,10000, 36 months,6.17,305,10,MORTGAGE,100000,not verified,SC,0.18,0,0,0,588,3.1,19,0
624791,800734,5500, 36 months,13.72,187.23,0,RENT,26400,not verified,MN,23.5,0,1,0,4240,98.6,9,0
624760,800648,8000, 36 months,5.79,242.62,4,RENT,54996,verified,PA,8.95,0,1,0,2229,14.3,14,0
621758,796855,9600, 60 months,14.46,225.68,3,RENT,66000,not verified,DE,10.27,1,2,0,8359,82.8,38,0
624713,800592,5000, 36 months,9.25,159.59,1,RENT,28800,VERIFIED - income,CA,1.88,0,0,0,1170,55.7,6,0
624721,790329,15350, 36 months,6.17,298.9,10,MORTGAGE,75000,verified,CA,5.58,0,0,0,17000,49.7,21,0
624703,800581,6000, 36 months,9.25,191.5,8,MORTGAGE,90000,not verified,CO,9.76,0,0,0,22480,94.9,13,0
624696,800566,2000, 36 months,6.54,61.34,10,MORTGAGE,60000,verified,KS,12.44,0,0,0,3770,49.9,12,0
624694,800570,11500, 36 months,12.98,387.37,5,RENT,33150,verified,NY,20.13,0,0,0,9160,75,24,0
603567,774439,6800, 36 months,6.17,163.17,7,MORTGAGE,45000,not verified,OH,22.99,0,1,0,21160,66.5,29,0
624649,800470,2500, 36 months,6.91,77.09,4,MORTGAGE,41820,verified,WA,10.39,0,0,0,1543,51.4,15,0
624657,800478,9600, 60 months,12.61,216.52,0,RENT,28000,VERIFIED - income,NY,15.86,0,0,0,2152,10,7,0
624497,800302,18500, 36 months,6.54,373.38,8,MORTGAGE,130000,VERIFIED - income,NJ,5.92,0,0,0,43,0.2,27,0
617711,791908,8500, 36 months,5.79,257.78,10,OWN,90000,not verified,NM,9.87,0,3,0,5163,4,35,0
624576,800391,5000, 36 months,9.62,160.45,2,RENT,25000,not verified,FL,24.05,0,0,1,2606,29.4,19,0
624579,800394,14000, 36 months,9.99,388.77,10,MORTGAGE,100128,verified,NV,13.1,0,0,0,137112,58.1,27,1
624565,800379,17500, 36 months,14.09,598.88,6,MORTGAGE,57000,VERIFIED - income,CA,19.96,0,2,0,26174,65.4,29,0
624397,800181,5000, 36 months,10.36,162.19,,RENT,29152,not verified,MI,2.92,2,2,0,682,2.9,29,0
622849,798243,25000, 60 months,16.32,612.22,10,MORTGAGE,104400,VERIFIED - income,GA,24.39,0,1,0,57895,62.1,37,0
624524,800333,1000, 36 months,16.32,35.32,4,OWN,22320,not verified,CA,20.65,0,1,0,4455,99.3,5,0
624483,800282,10000, 36 months,5.79,303.27,10,MORTGAGE,52188,VERIFIED - income,LA,17.8,0,1,0,2739,19.8,12,0
624488,800289,9000, 60 months,9.62,189.55,3,MORTGAGE,68000,not verified,OH,5.63,0,2,0,6401,29,27,0
624490,800292,3000, 36 months,5.79,90.99,1,RENT,65000,not verified,CO,8.49,0,1,0,10380,26.2,43,0
622951,798384,20000, 60 months,15.2,477.91,10,RENT,75000,VERIFIED - income,NY,19.89,0,0,0,7152,95.4,24,0
622808,798191,20500, 60 months,12.61,462.36,3,MORTGAGE,52800,VERIFIED - income,HI,17.34,0,3,0,23497,75.1,35,0
624462,786473,21250, 36 months,6.91,396.25,4,MORTGAGE,57996,VERIFIED - income,CA,16.26,0,0,0,31924,45,20,0
624441,800233,10000, 36 months,6.54,185.54,10,MORTGAGE,100000,not verified,PA,13.79,0,0,0,10458,37.5,33,0
624415,800202,7000, 36 months,6.54,138.77,0,RENT,75800,not verified,NY,13.41,0,0,0,0,0,13,0
622803,798184,1800, 36 months,13.35,60.96,1,RENT,48000,verified,MD,6.1,0,1,0,4244,81.6,20,0
623470,799034,15000, 60 months,15.57,361.36,1,RENT,110000,verified,NJ,10.41,0,3,0,27091,40.5,31,0
624364,800138,4800, 36 months,6.17,146.4,,RENT,23136,VERIFIED - income,IL,3.79,0,0,0,2678,14.6,8,0
624335,800111,11475, 36 months,13.72,390.63,10,RENT,65000,VERIFIED - income,NV,3.66,2,1,0,11132,88.3,25,0
624353,789726,14000, 36 months,6.91,272.13,3,RENT,150000,not verified,NJ,11.74,0,0,0,16887,55.5,29,0
623099,798571,12000, 36 months,6.91,236.67,7,MORTGAGE,45000,verified,MO,11.09,0,0,0,10226,61.6,22,0
624276,800042,7200, 36 months,12.23,239.94,1,MORTGAGE,95000,verified,MA,3.64,0,0,0,6528,90.7,10,0
624284,800050,10000, 36 months,5.42,301.6,9,MORTGAGE,36000,not verified,CT,11.3,0,2,0,2159,11,30,0
624258,800020,10000, 36 months,5.79,191.06,5,MORTGAGE,45000,verified,CA,8.64,0,2,0,7051,49.2,33,0
624230,799990,8500, 36 months,13.35,287.84,6,RENT,65000,not verified,TX,14.97,0,0,0,15515,90.7,12,0
624173,799929,20000, 60 months,9.99,263.41,3,MORTGAGE,54400,VERIFIED - income,MI,9.82,0,0,0,2484,8,39,0
624190,799945,15000, 60 months,12.61,338.31,3,RENT,50000,VERIFIED - income,CA,12.82,0,5,0,2202,9.7,21,0
